x,y,r,E_x,E_y,E_z,E,phi
1,61,50.21951811795888,-0.0002725508326000159,5.320594673990562e-06,1.8552275878433618e-06,0.0002726090734881168,0.0002743525958513887
1,62,50.44799302251776,-0.00026714774832230985,5.54895011481264e-06,1.8185088848192952e-06,0.00026721155898579884,0.0002689150089123565
1,63,50.695167422546305,-0.0002615232360709329,5.765964166753567e-06,1.7803941895782227e-06,0.0002615928499620268,0.0002632546956217634
1,64,50.96076922496363,-0.00025568868445767295,5.971495638475507e-06,1.7409443901150398e-06,0.00025576433099090505,0.0002573830805788494
1,65,51.24451190127583,-0.0002496555966389213,6.165452933021309e-06,1.7002209786281782e-06,0.00024973750317960105,0.0002513117043448124
1,66,51.54609587543949,-0.00024343554132230853,6.347792032615124e-06,1.658285974239884e-06,0.00024352393548673419,0.0002450521747128068
1,67,51.86520991955976,-0.00023704010612916426,6.5185139597956425e-06,1.6152018460248023e-06,0.00023713521841972968,0.00023861612027958215
1,68,52.20153254455275,-0.00023048085378948074,6.677661814888676e-06,1.5710314364257984e-06,0.00023058292059607594,0.0002320151467932155
1,69,52.55473337388365,-0.00022376928154222518,6.825317491117709e-06,1.5258378851674948e-06,0.00022387854855262485,0.0002252607966498048
1,70,52.92447448959697,-0.00021691678401094261,6.9615981664205196e-06,1.4796845537793209e-06,0.00021703351008786484,0.00021836451181098007
1,71,53.31041174104736,-0.00020993461972594425,7.086652665687154e-06,1.4326349508052543e-06,0.00021005908132804729,0.00021133760031696375
1,72,53.71219600798314,-0.0002028338813728021,7.200657779317884e-06,1.3847526578045563e-06,0.00020296637762233947,0.00020419120647960576
1,73,54.12947441089743,-0.00019562546976448472,7.303814614442641e-06,1.336101256239059e-06,0.00019576632829744852,0.000196936284758328
1,74,54.56189146281496,-0.0001883200714627849,7.396345044422323e-06,1.2867442553310036e-06,0.0001884696552406864,0.00018958357725072048
1,75,55.00909015790027,-0.0001809281399143931,7.47848831089191e-06,1.236745020976389e-06,0.00018108685523401542,0.00018214359466948334
1,76,55.47071299343465,-0.00017345987991850098,7.55049782123189e-06,1.1861667058116155e-06,0.0001736281859323053,0.00017462660062893666
1,77,55.94640292279746,-0.00016592523520579465,7.612638173357198e-06,1.1350721805062773e-06,0.00016610365536890418,0.00016704259902701956
1,78,56.43580423808985,-0.00015833387888266551,7.665182429334241e-06,1.0835239663511585e-06,0.00015852301488393167,0.00015940132428222226
1,79,56.938563381947034,-0.0001506952064783801,7.708409649989184e-06,1.0315841692359038e-06,0.0001508957554101237,0.00015171223416835108
1,80,57.4543296888929,-0.00014301833132587162,7.742602694406489e-06,9.79314415074846e-07,0.00014323110712566526,0.0001439845049822439
1,81,57.982756057296896,-0.00013531208200741595,7.768046281130957e-06,9.267757867534115e-07,0.0001355380426063707,0.0001362270287795381
1,82,58.52349955359813,-0.00012758500160349923,7.78502530205559e-06,8.740287626557826e-07,0.000127825283803309,0.00012844841241998198
1,83,59.07622195096772,-0.00011984534849548783,7.793823375335772e-06,8.211331568454584e-07,0.00012010131347521612,0.00012065697817542692
1,84,59.64059020499378,-0.0001121010984889907,7.794721620148707e-06,7.681480609398955e-07,0.00011237439218530854,0.00011286076566931044
1,85,60.21627686929839,-0.00010435994804402703,7.7879976336291e-06,7.151317877460695e-07,0.00010465258275058135,0.0001050675349351295
1,86,60.802960454241045,-9.662931841925846e-05,7.773924648752322e-06,6.621418167011993e-07,9.694378533150201e-05,9.728477040205224e-05
1,87,61.40032573203501,-8.891636055977782e-05,7.75277085115775e-06,6.092347411623336e-07,8.92557885968009e-05,8.951968563762486e-05
1,88,62.00806399170998,-8.12279605805048e-05,7.724798832802474e-06,5.564662175909404e-07,8.159634643614031e-05,8.177922869973674e-05
1,89,62.625873247404705,-7.35707457195515e-05,7.69026516077174e-06,5.038909166663261e-07,7.397329727698897e-05,7.407008797201991e-05
