x,y,E_x,E_y,E_z
2,0,-0.0,-0.0014104308106997103,-0.0
2,1,-0.0007034403775113449,-0.001410103581495089,3.942203949636961e-07
2,2,-0.0014039686060153132,-0.0014039623485619522,8.435058366574374e-07
2,3,-0.002103862831858285,-0.0013971866166702393,1.1790978313324686e-06
2,4,-0.002795089236071989,-0.0013847340254939775,1.6783465005974947e-06
2,5,-0.003485086804111091,-0.001371704695157831,1.9534098991236086e-06
2,6,-0.004160864773929485,-0.0013532688365840563,2.496140212277821e-06
2,7,-0.00483489324454248,-0.0013343456492922769,2.7105217049600006e-06
2,8,-0.005489483617375373,-0.0013104116370083428,3.2890589444613608e-06
2,9,-0.006141905069206697,-0.0012861017740783652,3.444387511090073e-06
2,10,-0.0067701229340363656,-0.0012572906912410413,4.050073341499774e-06
2,11,-0.007395869845433046,-0.0012282252188590892,4.149740301123521e-06
2,12,-0.007993207267598966,-0.001195267203315773,4.773161018616426e-06
2,13,-0.008587892388502865,-0.0011621728317054072,4.82223896548957e-06
2,14,-0.009150611958009801,-0.0011258758614953839,5.453468825010813e-06
2,15,-0.009710608325550922,-0.0010895437107569603,5.458565979266777e-06
2,16,-0.010235804110680898,-0.0010507598653886323,6.087421871647097e-06
2,17,-0.010758293109697784,-0.0010120130198773246,6.056471638451327e-06
2,18,-0.011243917424300684,-0.0009716040736971448,6.672774689138461e-06
2,19,-0.011726904564554504,-0.0009312656639611366,6.6147642804152695e-06
2,20,-0.012171760797225196,-0.0008900698151468565,7.208602671648565e-06
2,21,-0.012614060544719526,-0.0008489332028208049,7.133249190095087e-06
2,22,-0.013017764022232346,-0.0008077345664327627,7.695234847622523e-06
2,23,-0.013418956472114558,-0.0007665369447846307,7.6126218497337556e-06
2,24,-0.013781866825691571,-0.0007260391624053873,8.13413186114692e-06
2,25,-0.014142230153815823,-0.0006854395527930036,8.054323624648307e-06
2,26,-0.014465359838353103,-0.0006462445236657868,8.527715712842651e-06
2,27,-0.014785783264630304,-0.0006068067795622564,8.460369737948656e-06
2,28,-0.01507068769275641,-0.0005693991322070595,8.879160166227335e-06
2,29,-0.015352570113048629,-0.000531580191975415,8.833160381834307e-06
2,30,-0.015601225286823653,-0.0004963177252601276,9.192152654064617e-06
2,31,-0.01584636479568665,-0.00046046101405875645,9.175286017577833e-06
2,32,-0.016061038361115054,-0.0004275709744084588,9.470639915406392e-06
2,33,-0.01627151763845621,-0.00039390457048871924,9.489337370490597e-06
2,34,-0.01645463899336478,-0.0003634853238517685,9.71857037337931e-06
2,35,-0.016632711029668533,-0.00033212429345286926,9.77772943144134e-06
2,36,-0.016786745548458864,-0.0003041517160285445,9.93964637047498e-06
2,37,-0.016934723515295937,-0.00027510389373917865,1.0042547079151115e-05
2,38,-0.017062055194219966,-0.0002494416550640269,1.0137098786413418e-05
2,39,-0.017182209514138944,-0.00022261610366784354,1.0285417917824113e-05
2,40,-0.017285035474035468,-0.0001990289514575555,1.0313495286733143e-05
2,41,-0.017379500388055247,-0.0001742463694524056,1.0507415774709677e-05
2,42,-0.017459739781737926,-0.00015241554137760543,1.0470591541630186e-05
2,43,-0.017530431023954712,-0.00012941998323005507,1.0708996209418675e-05
2,44,-0.017589650056647463,-0.00010895995330146083,1.0609232309180539e-05
2,45,-0.01763819467741503,-8.743136769509899e-05,1.0889963517106416e-05
2,46,-0.017677548718731055,-6.790726553826745e-05,1.0729306430132257e-05
2,47,-0.017705227682961976,-4.747451808170128e-05,1.104946718792632e-05
2,48,-0.017725420865438123,-2.8419716193137795e-05,1.0829756702884774e-05
2,49,-0.017733124800440144,-8.673922235209047e-06,1.1186024698326552e-05
2,50,-0.017734387077437984,1.0392553607501548e-05,1.0908642489138726e-05
2,51,-0.01772258544243921,2.9884424799748316e-05,1.1297566883741728e-05
2,52,-0.017704666809577357,4.9440865099833337e-05,1.0963249948887227e-05
2,53,-0.017673390773743206,6.912205951066161e-05,1.1381501957855034e-05
2,54,-0.017635572214961745,8.96275185395222e-05,1.0990242214944934e-05
2,55,-0.017584411613662764,0.00010993714485619047,1.1434794432357842e-05
2,56,-0.01752553227181445,0.00013181540810894288,1.0985839771215922e-05
2,57,-0.01745364710396484,0.00015317358894271008,1.1454055654318979e-05
2,58,-0.017372147143198832,0.00017679770190112687,1.094601993190808e-05
