x,y,r,M_x,M_y,M_z,M,phi
55,69,19.6468827043885,-0.007930409487333881,0.002046121657823946,0.0,0.008190116511711627,0.15907335692659655
55,70,20.615528128088304,-0.007595322767820503,0.0018513317522174666,0.0,0.007817695133742496,0.15131783122034484
55,71,21.587033144922902,-0.0072881620279570125,0.0016807153496274513,0.0,0.0074794458238714315,0.14388271139095554
55,72,22.561028345356956,-0.007006217943292176,0.001530309603590671,0.0,0.007171397168735746,0.13674150716443081
55,73,23.53720459187964,-0.006747091668278596,0.0013969075536870434,0.0,0.0068901811800345545,0.1298702755043712
55,74,24.515301344262525,-0.006508665980213865,0.00127789449923945,0.0,0.006632929005588689,0.12324732382787362
55,75,25.495097567963924,-0.006289075110712625,0.001171123365243873,0.0,0.0063971865444744655,0.11685294354394346
55,76,26.476404589747453,-0.006086675692502666,0.0010748190282050332,0.0,0.006180845971960021,0.11066917360644837
55,77,27.459060435491963,-0.0059000199789943225,0.0009875043066877795,0.0,0.0059820899782817615,0.10467959215893813
55,78,28.442925306655784,-0.005727831785230793,0.0009079422789775027,0.0,0.005799346182273915,0.09886913364845973
55,79,29.427877939124322,-0.005568985214227856,0.0008350909961763048,0.0,0.005631249709272641,0.09322392858847654
55,80,30.4138126514911,-0.005422486034559998,0.0007680676742575152,0.0,0.0054766123422456655,0.08773116322000402
55,81,31.400636936215164,-0.00528745548307108,0.0007061201861522787,0.0,0.0053343969858598034,0.08237895651935655
55,82,32.38826948140329,-0.005163116233968333,0.0006486042142923865,0.0,0.0052036964431320535,0.07715625225386186
55,83,33.37663853655727,-0.005048780275052719,0.0005949648211093991,0.0,0.005083715708428153,0.07205272405141988
55,84,34.36568055487916,-0.0049438384476849714,0.0005447214893131158,0.0,0.004973757141007958,0.06705869170375642
55,85,35.35533905932738,-0.004847751430282803,0.0004974559034057122,0.0,0.004873208009683371,0.06216504715604994
55,86,36.345563690772494,-0.004760041970658099,0.0004528019088703254,0.0,0.0047815299989755625,0.05736318884319081
55,87,37.33630940518894,-0.004680288197632006,0.0004104372102003706,0.0,0.004698250346289618,0.05264496321473374
55,88,38.3275357934736,-0.004608117865762356,0.000370076463810428,0.0,0.004622954342606537,0.0480026124479268
55,89,39.319206502675,-0.004543203408105944,0.0003314654944586888,0.0,0.0045552789795403545,0.04342872748320903
55,90,40.311288741492746,-0.004485257690578191,0.00029437641965080613,0.0,0.004494907566050412,0.03891620563171491
55,91,41.30375285612676,-0.004434030377752574,0.00025860350966182624,0.0,0.004441565170752541,0.034458212102052646
55,92,42.2965719651132,-0.004389304834065756,0.0002239596443242252,0.0,0.004395014772289036,0.030048144876209763
55,93,43.289721643826724,-0.004350895496610692,0.0001902732538327321,0.0,0.0043550540218866745,0.025679602433921134
55,94,44.28317965096906,-0.004318645666267896,0.00015738565119021407,0.0,0.004321512540069165,0.02134635388298838
55,95,45.27692569068709,-0.004292425673093992,0.00012514867982402547,0.0,0.004294249684298539,0.017042311101385342
55,96,46.2709412050371,-0.004272131379886244,9.342261228838678e-05,0.0,0.004273152736738476,0.012761502536800395
55,97,47.265209192385896,-0.0042576829948806506,6.207424554798002e-05,0.0,0.00425813547187689,0.008498048341612854
