x,y,E_x,E_y,E_z
86,10,0.003081570387187007,-0.00413799160454428,1.9528538506664167e-05
86,11,0.003367722138271658,-0.004071745967678619,1.7702869483535166e-05
86,12,0.003661898828382689,-0.004014671772683536,2.3208479341299548e-05
86,13,0.003937882445434561,-0.003939052691616703,2.0718239127616445e-05
86,14,0.0042233769312361655,-0.0038726998982369053,2.6769514409722556e-05
86,15,0.004487928296436208,-0.003788570403951693,2.363672608846068e-05
86,16,0.004763477386418448,-0.0037137594279575553,3.0195197870321044e-05
86,17,0.005015461001993578,-0.003622051602779945,2.6446862805049043e-05
86,18,0.005279921400087692,-0.0035396493409756355,3.347047408150394e-05
86,19,0.005518338172976624,-0.0034413391380337666,2.913842516328452e-05
86,20,0.0057706911851782006,-0.003352233525353472,3.658176720867934e-05
86,21,0.005994682484417611,-0.003248314968036299,3.1702460021071355e-05
86,22,0.006234035039880986,-0.0031533899359169545,3.951703558746633e-05
86,23,0.006442882996846179,-0.003044849623971016,3.413127302473451e-05
86,24,0.006668465098521752,-0.002944961413609913,4.226579103585454e-05
86,25,0.006861589258310513,-0.0028327542461717772,3.6418378293892606e-05
86,26,0.007072748119712126,-0.0027287099795430814,4.481908446719168e-05
86,27,0.007249698690659528,-0.0026137369564149804,3.8558413004236014e-05
86,28,0.00744588995304752,-0.0025062762812782385,4.716946023642504e-05
86,29,0.007606338037040361,-0.0023893651622435078,4.054702122686937e-05
86,30,0.007787114590797485,-0.0022791456652303463,4.931088260999583e-05
86,31,0.007930839905081095,-0.0021610351529226246,4.2380712539341614e-05
86,32,0.008095838954464432,-0.0020486220775189842,5.12386385605329e-05
86,33,0.008222715669249932,-0.0019299500419679566,4.405670186524713e-05
86,34,0.008371644772602035,-0.0018158106568498533,5.2949221722664586e-05
86,35,0.008481626178106882,-0.0016971067400424547,4.5572737695426246e-05
86,36,0.008614249054314231,-0.0015816094810874662,5.4440202792098435e-05
86,37,0.008707351822581408,-0.001463292211703153,4.6926926267391866e-05
86,38,0.008823474724545283,-0.0013467104763167093,5.571009189981463e-05
86,39,0.008899763530116234,-0.0012290887984902424,4.811755942173146e-05
86,40,0.008999222932516975,-0.0011116090197573342,5.6758198543852e-05
86,41,0.009058796128390938,-0.0009948879145355721,4.9142953708850023e-05
86,42,0.009141448350668123,-0.0008766213108219456,5.758449452158976e-05
86,43,0.009184425257414253,-0.0007609109934159364,5.000130789543922e-05
86,44,0.009250138447308258,-0.00064190820972157,5.818948498638454e-05
86,45,0.009276648615901058,-0.0005272362529746694,5.069058533417603e-05
86,46,0.009325297277850295,-0.0004075040169289612,5.857409227108534e-05
86,47,0.009335471864582091,-0.0002938297091519132,5.1208426736754076e-05
86,48,0.009366933875786757,-0.0001733486373946963,5.8739556499376455e-05
86,49,0.009360899072225225,-6.057893850697216e-05,5.155209776240566e-05
86,50,0.009375054944149773,6.067825807518079e-05,5.868735626435306e-05
86,51,0.009352927290926558,0.0001726716676311163,5.171847454296663e-05
86,52,0.009349661353659194,0.00029472215814406455,5.841915182359936e-05
86,53,0.009311544767356288,0.0004060850894888335,5.170406885136869e-05
86,54,0.009290747994425322,0.0005289184848610018,5.793675236070994e-05
86,55,0.009236732444240975,0.0006397959609871634,5.1505093135104096e-05
86,56,0.009198306766371935,0.0007633577676254694,5.7242107929136865e-05
86,57,0.009128468699475527,0.0008738754888384104,5.111756412864987e-05
86,58,0.009072332810157763,0.0009980517554134122,5.633732574891748e-05
86,59,0.008986737564824147,0.0011082976437961356,5.053744227802304e-05
86,60,0.008912834322412293,0.001232901189727395,5.52247095989139e-05
86,61,0.008811540818116304,0.0013429075160536832,4.9760802811431304e-05
86,62,0.008719846347153594,0.0014676662574585816,5.3906820166378655e-05
86,63,0.008602914270172547,0.0015773930321715326,4.878403301532275e-05
86,64,0.00849344875158737,0.001701941022898279,5.2386553403623026e-05
86,65,0.008360948278447598,0.0018112614552833958,4.760404917451139e-05
86,66,0.008233788228136571,0.0019351332852131364,5.066723323021716e-05
86,67,0.008085812095119098,0.0020438221411840513,4.6218525745322925e-05
86,68,0.00794110371777109,0.0021664512597785596,4.875271432566719e-05
86,69,0.007777781209129489,0.002274176871043268,4.462612868583876e-05
86,70,0.007615754230665607,0.002394898240791421,4.664749030849902e-05
86,71,0.007437266466018819,0.0025012187555456047,4.2826744495169655e-05
86,72,0.007258247727195001,0.0026192760171261653,4.435680230781974e-05
86,73,0.007064843503440749,0.002723640266805334,4.082169642861261e-05
86,74,0.006869269550574507,0.002838197350677696,4.1886742819532974e-05
86,75,0.006661280939404934,0.002939950470763425,3.86139395689572e-05
86,76,0.0064497088704285055,0.0030501073487992775,3.924434980787789e-05
86,77,0.006227565779986927,0.003148501058848882,3.6208226941808475e-05
86,78,0.006000681680627944,0.0032533131151847375,3.643768626916677e-05
86,79,0.0057649246446945385,0.0033475203494384292,3.361123965260615e-05
86,80,0.005523549063930024,0.003446020673198054,3.347590091550695e-05
86,81,0.005274839610219767,0.0035351540660378197,3.083167507476198e-05
86,82,0.005019929661585931,0.0036263778343567643,3.0369266248227167e-05
86,83,0.004759057721130593,0.00370951140767118,2.7880288395121244e-05
86,84,0.004491705545768113,0.003792521436096867,2.7129191060557e-05
86,85,0.004219593490056735,0.0038687147094042425,2.476988428898666e-05
86,86,0.003941020970494268,0.003942627197119478,2.376820530734791e-05
86,87,0.0036587239966879015,0.004010950846918444,2.1515257097644985e-05
86,88,0.0033702737615473703,0.004074960334732303,2.0299916277399105e-05
86,89,0.003078976484712597,0.004134522468057299,1.8133079565402915e-05
86,90,0.0027820993892847916,0.0041879250559711916,1.6738936063090404e-05
86,91,0.002483108640754919,0.004237897135800485,1.464174189901718e-05
86,92,0.0021793480428699778,0.004280111072155618,1.310078139974899e-05
86,93,0.001874082012034789,0.004319752540206594,1.1061144578780949e-05
86,94,0.0015650552832042336,0.0043503353933115815,9.401748001965082e-06
86,95,0.0012550292724505807,0.004379016079195671,7.412449917426275e-06
86,96,0.0009424070874171943,0.004397677831365352,5.6587625091057345e-06
86,97,0.0006292162725404964,0.004414897315255011,3.717798770621998e-06
86,98,0.00031470030293776277,0.004421508873712894,1.8892160265262387e-06
86,99,-0.0,0.0044269120803743026,-0.0
87,0,-0.0,-0.004105009267346719,-0.0
87,1,0.0003205775854814067,-0.004109007055901588,1.8545825524814326e-06
87,2,0.0006395789788787637,-0.004093892015518703,3.0612954188971933e-06
87,3,0.0009600009612430035,-0.0040867920236857406,5.5538845890254485e-06
87,4,0.001275703817735458,-0.004060690670580776,6.107369221387826e-06
87,5,0.0015942523739928358,-0.0040426606700444175,9.223712857994032e-06
87,6,0.0019049671763944325,-0.004005851863551381,9.123214191218351e-06
87,7,0.0022199612035309884,-0.0039772012946659545,1.2844799855037808e-05
87,8,0.0025240538754032933,-0.0039301048180306695,1.2094244632155499e-05
87,9,0.002833870368460771,-0.0038912738883832704,1.6398439788897073e-05
87,10,0.0031297834320669453,-0.0038344392098587365,1.500648921278977e-05
